,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
23,,,3500,3500,3500.0, 36 months,20.89,131.67,D,D4,gas attendant,10+ years,MORTGAGE,40000.0,Source Verified,Dec-2018,Current,n,,,car,Car financing,078xx,NJ,9.09,0.0,Oct-2004,1.0,24.0,,4.0,0.0,1944,33.5,18.0,w,3357.29,3357.29,257.25,257.25,142.71,114.54,0.0,0.0,0.0,Feb-2019,131.67,Mar-2019,Feb-2019,0.0,48.0,1,Joint App,59500.0,10.59,Source Verified,0.0,0.0,189794.0,1.0,1.0,1.0,1.0,7.0,24958.0,100.0,2.0,2.0,1317.0,87.0,5800.0,1.0,0.0,3.0,3.0,47449.0,3683.0,26.3,0.0,0.0,150.0,170.0,1.0,1.0,4.0,8.0,48.0,1.0,48.0,2.0,1.0,2.0,1.0,8.0,3.0,2.0,11.0,2.0,4.0,0.0,0.0,0.0,3.0,38.9,0.0,0.0,0.0,217000.0,26902.0,5000.0,25000.0,6902.0,May-2003,0.0,3.0,6.0,47.9,0.0,21.0,0.0,0.0,46.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
24,,,16000,16000,16000.0, 60 months,26.31,481.99,E,E4,Financial Relationship Associate,< 1 year,RENT,33000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,290xx,SC,33.62,0.0,Sep-2010,1.0,,,17.0,0.0,22872,65.5,22.0,w,15734.74,15734.74,928.9,928.9,265.26,663.64,0.0,0.0,0.0,Feb-2019,481.99,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,29869.0,1.0,1.0,0.0,1.0,24.0,6997.0,65.0,1.0,1.0,2703.0,65.0,34900.0,0.0,3.0,1.0,2.0,1757.0,4596.0,66.9,0.0,0.0,29.0,99.0,2.0,2.0,0.0,2.0,,3.0,,0.0,6.0,11.0,9.0,13.0,2.0,16.0,20.0,11.0,17.0,0.0,0.0,0.0,1.0,100.0,55.6,0.0,0.0,45709.0,29869.0,13900.0,10809.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25,,,15000,15000,14975.0, 60 months,14.47,352.69,C,C2,,,MORTGAGE,30000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,756xx,TX,41.6,0.0,Oct-1999,0.0,,,20.0,0.0,20049,37.2,30.0,f,14654.57,14630.15,687.29,686.14,345.43,341.86,0.0,0.0,0.0,Feb-2019,352.69,Mar-2019,Feb-2019,0.0,,1,Joint App,55000.0,34.95,Source Verified,0.0,0.0,65496.0,1.0,1.0,0.0,1.0,16.0,4458.0,31.0,1.0,1.0,3616.0,36.0,53900.0,0.0,2.0,0.0,2.0,3275.0,2545.0,74.3,0.0,0.0,149.0,230.0,6.0,6.0,1.0,31.0,,,,0.0,4.0,13.0,4.0,5.0,8.0,18.0,21.0,13.0,20.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,118790.0,24507.0,9900.0,14490.0,29704.0,Oct-1999,0.0,0.0,16.0,48.8,0.0,15.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
26,,,13000,13000,13000.0, 36 months,23.4,505.95,E,E1,Sale Representative,2 years,MORTGAGE,90000.0,Verified,Dec-2018,Current,n,,,other,Other,191xx,PA,39.73,0.0,May-2007,0.0,,,14.0,0.0,52013,83.1,20.0,w,12490.18,12490.18,986.55,986.55,509.82,476.73,0.0,0.0,0.0,Feb-2019,505.95,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,87876.0,1.0,7.0,1.0,3.0,1.0,35863.0,48.0,0.0,1.0,18037.0,64.0,62600.0,2.0,0.0,1.0,4.0,6277.0,9503.0,83.8,0.0,0.0,131.0,139.0,16.0,1.0,0.0,16.0,,10.0,,0.0,6.0,7.0,6.0,7.0,11.0,7.0,9.0,7.0,14.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,137276.0,87876.0,58600.0,74676.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
27,,,23000,23000,23000.0, 60 months,20.89,620.81,D,D4,Operator,5 years,RENT,68107.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,672xx,KS,0.52,0.0,Feb-1997,0.0,,,5.0,0.0,976,13.0,10.0,w,22158.77,22158.77,1201.58,1201.58,841.23,360.35,0.0,0.0,0.0,Feb-2019,1241.62,Mar-2019,Feb-2019,1.0,,1,Individual,,,,0.0,2693.0,976.0,0.0,0.0,0.0,0.0,36.0,0.0,,3.0,4.0,0.0,13.0,7500.0,2.0,2.0,4.0,4.0,195.0,3300.0,0.0,0.0,0.0,237.0,262.0,10.0,10.0,0.0,10.0,,9.0,,0.0,0.0,1.0,3.0,4.0,3.0,5.0,7.0,1.0,5.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,7500.0,976.0,3300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
28,,,8000,8000,8000.0, 36 months,23.4,311.35,E,E1,Manager,10+ years,OWN,43000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,357xx,AL,33.24,0.0,Jan-1995,0.0,,107.0,8.0,1.0,9019,81.3,16.0,w,7686.27,7686.27,607.1,607.1,313.73,293.37,0.0,0.0,0.0,Feb-2019,311.35,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,169223.0,0.0,3.0,2.0,2.0,7.0,22059.0,69.0,0.0,0.0,2174.0,72.0,11100.0,1.0,1.0,1.0,2.0,21153.0,126.0,94.5,0.0,0.0,148.0,287.0,44.0,7.0,1.0,51.0,,7.0,,0.0,1.0,4.0,1.0,2.0,8.0,4.0,7.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,199744.0,31078.0,2300.0,32206.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
29,,,32075,32075,32075.0, 60 months,11.8,710.26,B,B4,Nursing Supervisor,10+ years,MORTGAGE,150000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,231xx,VA,22.21,0.0,Aug-2005,0.0,,,17.0,0.0,19077,32.0,24.0,w,31281.41,31281.41,1388.98,1388.98,793.59,595.39,0.0,0.0,0.0,Feb-2019,710.26,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,272667.0,1.0,4.0,1.0,1.0,9.0,37558.0,47.0,1.0,1.0,3910.0,41.0,59600.0,1.0,2.0,0.0,3.0,16039.0,10446.0,47.8,0.0,0.0,160.0,70.0,4.0,4.0,2.0,27.0,,14.0,,0.0,4.0,10.0,4.0,4.0,8.0,12.0,14.0,10.0,17.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,360433.0,56635.0,20000.0,80125.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
30,,,12000,12000,12000.0, 60 months,13.56,276.49,C,C1,,< 1 year,MORTGAGE,40000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,180xx,PA,19.23,0.0,Aug-2005,2.0,,,8.0,0.0,23195,55.5,9.0,w,11716.63,11716.63,539.42,539.42,283.37,256.05,0.0,0.0,0.0,Feb-2019,276.49,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,32462.0,1.0,1.0,1.0,1.0,4.0,9267.0,103.0,2.0,2.0,9747.0,64.0,41800.0,1.0,0.0,3.0,3.0,4058.0,16601.0,54.9,0.0,0.0,4.0,149.0,9.0,4.0,1.0,10.0,,4.0,,0.0,5.0,6.0,5.0,5.0,1.0,7.0,7.0,6.0,8.0,0.0,0.0,0.0,3.0,100.0,60.0,0.0,0.0,50800.0,32462.0,36800.0,9000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
31,,,10000,10000,10000.0, 60 months,19.92,264.5,D,D3,Material Handler,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,648xx,MO,20.67,0.0,Apr-2005,0.0,37.0,,11.0,0.0,13198,73.7,19.0,w,9801.36,9801.36,512.4,512.4,198.64,313.76,0.0,0.0,0.0,Feb-2019,264.5,Mar-2019,Feb-2019,0.0,37.0,1,Individual,,,,0.0,116.0,110120.0,0.0,2.0,0.0,1.0,15.0,24408.0,70.0,1.0,1.0,6521.0,72.0,17900.0,0.0,0.0,1.0,2.0,10011.0,779.0,90.3,0.0,0.0,148.0,164.0,11.0,11.0,1.0,149.0,37.0,11.0,37.0,0.0,2.0,8.0,2.0,4.0,6.0,8.0,12.0,8.0,11.0,0.0,0.0,0.0,1.0,84.2,50.0,0.0,0.0,170230.0,37606.0,8000.0,55030.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32,,,16000,16000,16000.0, 60 months,17.97,406.04,D,D1,Instructional Coordinator,5 years,MORTGAGE,51000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,284xx,NC,21.91,0.0,Oct-2005,1.0,52.0,,11.0,0.0,7326,24.8,27.0,w,15664.63,15664.63,788.12,788.12,335.37,452.75,0.0,0.0,0.0,Feb-2019,406.04,Mar-2019,Feb-2019,0.0,52.0,1,Individual,,,,0.0,0.0,39339.0,3.0,8.0,2.0,2.0,2.0,32013.0,83.0,1.0,1.0,3881.0,58.0,29500.0,0.0,0.0,1.0,3.0,3576.0,22174.0,24.8,0.0,0.0,123.0,158.0,6.0,2.0,0.0,6.0,52.0,4.0,52.0,6.0,2.0,2.0,3.0,6.0,21.0,3.0,6.0,2.0,11.0,0.0,0.0,0.0,3.0,77.8,0.0,0.0,0.0,67924.0,39339.0,29500.0,38424.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
33,,,3300,3300,3300.0, 36 months,23.4,128.44,E,E1,Program Manager,3 years,RENT,49700.0,Source Verified,Dec-2018,Current,n,,,vacation,Vacation,310xx,GA,14.32,0.0,Nov-2006,1.0,43.0,,6.0,0.0,2358,26.5,46.0,w,3170.57,3170.57,250.44,250.44,129.43,121.01,0.0,0.0,0.0,Feb-2019,128.44,Mar-2019,Feb-2019,0.0,43.0,1,Individual,,,,0.0,0.0,166884.0,2.0,2.0,0.0,2.0,18.0,164526.0,75.0,2.0,2.0,2091.0,51.0,8900.0,0.0,0.0,1.0,4.0,27814.0,491.0,82.5,0.0,0.0,145.0,79.0,1.0,1.0,0.0,59.0,43.0,1.0,43.0,3.0,2.0,3.0,2.0,3.0,39.0,4.0,7.0,3.0,6.0,0.0,0.0,0.0,2.0,90.9,50.0,0.0,0.0,170985.0,166884.0,2800.0,162085.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34,,,20000,20000,20000.0, 60 months,11.8,442.88,B,B4,,,MORTGAGE,47590.0,Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,156xx,PA,9.53,0.0,Sep-1999,0.0,62.0,,7.0,0.0,14134,84.1,13.0,w,19505.15,19505.15,866.09,866.09,494.85,371.24,0.0,0.0,0.0,Feb-2019,442.88,Mar-2019,Feb-2019,0.0,62.0,1,Joint App,67590.0,24.54,,0.0,0.0,92620.0,1.0,0.0,0.0,0.0,206.0,0.0,,2.0,3.0,7853.0,84.0,16800.0,0.0,0.0,0.0,3.0,13231.0,666.0,95.5,0.0,0.0,231.0,54.0,6.0,6.0,1.0,6.0,,,,0.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,7.0,0.0,0.0,0.0,2.0,76.9,100.0,0.0,0.0,126400.0,14134.0,14800.0,0.0,32918.0,Dec-1996,0.0,0.0,17.0,92.0,6.0,11.0,0.0,0.0,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
35,,,3500,3500,3500.0, 36 months,20.89,131.67,D,D4,Budget & Procurement Specialist,10+ years,RENT,33190.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,850xx,AZ,19.71,0.0,Sep-2006,0.0,36.0,,8.0,0.0,5072,69.5,13.0,w,3357.29,3357.29,257.25,257.25,142.71,114.54,0.0,0.0,0.0,Feb-2019,131.67,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,9812.0,0.0,1.0,0.0,1.0,17.0,4740.0,68.0,0.0,0.0,1140.0,69.0,7300.0,1.0,2.0,0.0,1.0,1227.0,1867.0,54.5,0.0,0.0,147.0,138.0,39.0,17.0,0.0,39.0,,17.0,36.0,0.0,4.0,7.0,4.0,6.0,4.0,7.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,92.3,75.0,0.0,0.0,14300.0,9812.0,4100.0,7000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
36,,,12000,12000,12000.0, 36 months,26.31,485.48,E,E4,,5 years,OWN,19000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,628xx,IL,35.88,0.0,Aug-1996,0.0,,,7.0,0.0,13467,70.5,11.0,w,11550.36,11550.36,944.65,944.65,449.64,495.01,0.0,0.0,0.0,Feb-2019,485.48,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,15094.0,0.0,1.0,0.0,0.0,28.0,1627.0,32.0,0.0,1.0,8041.0,62.0,19100.0,0.0,0.0,5.0,1.0,2516.0,709.0,93.4,0.0,0.0,126.0,268.0,24.0,24.0,0.0,140.0,,0.0,,0.0,2.0,5.0,2.0,2.0,2.0,6.0,9.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,24200.0,15094.0,10700.0,5100.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
37,,,10000,10000,10000.0, 36 months,20.89,376.19,D,D4,Foreman shop ,7 years,RENT,74000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,114xx,NY,11.21,0.0,May-2015,1.0,,,10.0,0.0,10669,41.5,12.0,w,9082.09,9082.09,1234.97,1234.97,917.91,317.06,0.0,0.0,0.0,Feb-2019,376.19,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,13787.0,4.0,2.0,2.0,2.0,4.0,3118.0,68.0,5.0,6.0,3419.0,46.0,25700.0,0.0,0.0,1.0,8.0,1379.0,8880.0,54.5,0.0,0.0,4.0,43.0,3.0,3.0,0.0,7.0,,4.0,,0.0,5.0,6.0,5.0,6.0,2.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,7.0,100.0,40.0,0.0,0.0,30272.0,13787.0,19500.0,4572.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38,,,6000,6000,5975.0, 36 months,6.46,183.79,A,A1,Substance Abuse Counselor,1 year,MORTGAGE,40000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,750xx,TX,12.87,0.0,Nov-1999,1.0,,,9.0,0.0,7313,29.8,15.0,f,5848.5,5824.13,185.95,185.18,151.5,34.45,0.0,0.0,0.0,Feb-2019,189.18,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,66069.0,1.0,2.0,1.0,2.0,11.0,12605.0,90.0,1.0,1.0,3179.0,52.0,24500.0,1.0,0.0,3.0,3.0,7341.0,15085.0,26.8,0.0,0.0,20.0,229.0,3.0,3.0,2.0,29.0,,3.0,,0.0,2.0,3.0,4.0,6.0,2.0,6.0,11.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,88400.0,19918.0,20600.0,14025.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
39,,,25000,25000,25000.0, 60 months,27.27,767.43,E,E5,Business Intelligence Engineer,5 years,MORTGAGE,171000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,980xx,WA,14.66,1.0,Dec-1998,1.0,10.0,,14.0,0.0,19599,75.4,50.0,w,24800.69,24800.69,748.5,748.5,199.31,549.19,0.0,0.0,0.0,Feb-2019,805.31,Mar-2019,Jan-2019,0.0,,1,Joint App,176000.0,15.42,Not Verified,0.0,0.0,588038.0,2.0,5.0,2.0,5.0,5.0,122761.0,85.0,1.0,4.0,12247.0,82.0,26000.0,1.0,8.0,4.0,10.0,45234.0,1753.0,87.5,0.0,0.0,139.0,148.0,12.0,5.0,5.0,24.0,,3.0,10.0,0.0,1.0,2.0,2.0,6.0,28.0,7.0,15.0,2.0,14.0,0.0,0.0,0.0,3.0,95.7,50.0,0.0,0.0,618336.0,142360.0,14000.0,137816.0,19599.0,May-2007,1.0,2.0,3.0,95.7,1.0,5.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
40,,,20000,20000,20000.0, 36 months,12.98,673.69,B,B5,FC,5 years,RENT,74800.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,618xx,IL,23.5,0.0,Aug-1989,0.0,,,10.0,0.0,30052,88.4,18.0,w,19080.34,19080.34,1325.75,1325.75,919.66,406.09,0.0,0.0,0.0,Feb-2019,673.69,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,39977.0,0.0,2.0,0.0,2.0,15.0,9925.0,55.0,0.0,1.0,13324.0,77.0,34000.0,1.0,1.0,0.0,3.0,4442.0,748.0,97.4,0.0,0.0,303.0,247.0,16.0,15.0,0.0,16.0,,13.0,,0.0,4.0,6.0,4.0,6.0,6.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,52000.0,39977.0,28700.0,18000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
41,,,2200,2200,2200.0, 36 months,15.02,76.29,C,C3,,,RENT,70000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,871xx,NM,14.16,1.0,Feb-2006,0.0,7.0,,7.0,0.0,1012,77.8,12.0,w,2101.88,2101.88,149.83,149.83,98.12,51.71,0.0,0.0,0.0,Feb-2019,76.29,Mar-2019,Feb-2019,0.0,47.0,1,Individual,,,,0.0,0.0,174948.0,0.0,4.0,1.0,3.0,8.0,16302.0,56.0,0.0,1.0,632.0,57.0,1300.0,2.0,0.0,1.0,4.0,24993.0,288.0,77.8,0.0,0.0,123.0,133.0,24.0,8.0,1.0,24.0,,8.0,,1.0,2.0,2.0,2.0,2.0,8.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,1.0,83.3,100.0,0.0,0.0,228937.0,17314.0,1300.0,29137.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
42,,,25000,25000,25000.0, 60 months,17.97,634.43,D,D1,Information technology ,7 years,RENT,53000.0,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,368xx,AL,12.64,0.0,Apr-2012,0.0,,,3.0,0.0,26258,83.4,10.0,w,24476.0,24476.0,1231.42,1231.42,524.0,707.42,0.0,0.0,0.0,Feb-2019,634.43,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,26258.0,0.0,0.0,1.0,1.0,11.0,0.0,,0.0,0.0,0.0,83.0,31500.0,0.0,6.0,0.0,1.0,8753.0,,,0.0,0.0,80.0,79.0,55.0,11.0,0.0,,,,,0.0,0.0,3.0,0.0,0.0,6.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,100.0,,0.0,0.0,31500.0,26258.0,0.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
43,,,4000,4000,4000.0, 36 months,11.8,132.48,B,B4,,,RENT,20000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,151xx,PA,12.24,0.0,Sep-2012,0.0,,,19.0,0.0,1045,3.9,28.0,w,3812.79,3812.79,261.03,261.03,187.21,73.82,0.0,0.0,0.0,Feb-2019,132.48,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,500.0,4255.0,1.0,1.0,1.0,1.0,10.0,3210.0,80.0,4.0,8.0,646.0,14.0,26900.0,1.0,0.0,2.0,9.0,224.0,13204.0,7.0,0.0,0.0,75.0,56.0,4.0,4.0,0.0,8.0,,10.0,,0.0,3.0,4.0,7.0,10.0,2.0,18.0,26.0,4.0,19.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,30900.0,4255.0,14200.0,4000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
44,,,1250,1250,1250.0, 36 months,23.4,48.65,E,E1,BANKER,10+ years,RENT,52000.0,Source Verified,Dec-2018,Current,n,,,other,Other,477xx,IN,9.9,0.0,Jan-2011,2.0,,,7.0,0.0,8050,28.9,10.0,w,1201.07,1201.07,94.86,94.86,48.93,45.93,0.0,0.0,0.0,Feb-2019,48.65,Mar-2019,Dec-2018,0.0,,1,Individual,,,,0.0,0.0,8050.0,1.0,0.0,0.0,0.0,53.0,0.0,,1.0,2.0,4356.0,29.0,27900.0,1.0,0.0,2.0,2.0,1150.0,6483.0,54.3,0.0,0.0,53.0,95.0,2.0,2.0,0.0,2.0,,1.0,,0.0,4.0,7.0,4.0,6.0,1.0,7.0,9.0,7.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,27900.0,8050.0,14200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
45,,,10400,10400,10400.0, 36 months,12.98,350.32,B,B5,Program Support Assistant ,10+ years,MORTGAGE,56099.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,800xx,CO,20.92,0.0,Jul-2013,2.0,32.0,67.0,8.0,1.0,1669,9.8,10.0,w,9921.77,9921.77,689.39,689.39,478.23,211.16,0.0,0.0,0.0,Feb-2019,350.32,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,39564.0,4.0,2.0,1.0,2.0,1.0,37895.0,92.0,3.0,6.0,725.0,36.0,17000.0,1.0,0.0,4.0,8.0,4946.0,15331.0,9.8,0.0,0.0,65.0,57.0,1.0,1.0,0.0,1.0,,0.0,32.0,0.0,3.0,3.0,6.0,6.0,3.0,6.0,7.0,3.0,8.0,0.0,0.0,0.0,4.0,90.0,0.0,1.0,0.0,60709.0,39564.0,17000.0,43709.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
46,,,7500,7500,7475.0, 36 months,11.8,248.4,B,B4,,,MORTGAGE,32700.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,716xx,AR,28.26,0.0,Jul-2005,0.0,,,8.0,0.0,7144,44.1,10.0,f,7148.98,7125.15,489.42,487.79,351.02,138.4,0.0,0.0,0.0,Feb-2019,248.4,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,113541.0,1.0,3.0,1.0,1.0,6.0,27695.0,59.0,0.0,0.0,3157.0,55.0,16200.0,1.0,0.0,2.0,1.0,14193.0,5056.0,58.6,0.0,0.0,161.0,146.0,29.0,6.0,2.0,29.0,,6.0,,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,160477.0,34839.0,12200.0,46648.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
47,,,7000,7000,6975.0, 36 months,10.72,228.25,B,B2,Business Analyst,< 1 year,MORTGAGE,97000.0,Source Verified,Dec-2018,Current,n,,,other,Other,201xx,VA,33.17,0.0,Sep-2011,1.0,,,18.0,0.0,1988,7.5,30.0,f,4838.45,4821.17,2238.38,2230.39,2161.55,76.83,0.0,0.0,0.0,Feb-2019,244.63,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,589583.0,2.0,14.0,3.0,6.0,1.0,113133.0,59.0,0.0,1.0,1988.0,49.0,26600.0,5.0,0.0,4.0,8.0,32755.0,19612.0,9.2,0.0,0.0,87.0,66.0,23.0,1.0,1.0,42.0,,1.0,,0.0,1.0,1.0,2.0,4.0,20.0,3.0,8.0,1.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,677593.0,115121.0,21600.0,160050.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
48,,,25000,25000,25000.0, 36 months,12.98,842.11,B,B5,,,OWN,30000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,028xx,RI,24.88,0.0,Aug-1999,0.0,,,5.0,0.0,14231,23.8,12.0,w,23850.43,23850.43,1657.18,1657.18,1149.57,507.61,0.0,0.0,0.0,Feb-2019,842.11,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,18729.0,0.0,1.0,0.0,2.0,17.0,4498.0,38.0,0.0,0.0,12843.0,26.0,59800.0,2.0,1.0,0.0,2.0,3746.0,45569.0,23.8,0.0,0.0,174.0,232.0,87.0,17.0,0.0,87.0,,17.0,,0.0,3.0,3.0,4.0,5.0,6.0,4.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,71800.0,18729.0,59800.0,12000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
